IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.48.102,2096,2096,true,NRT,Asia Pacific,Tokyo,160,11.59
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,76,11.59
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,7,11.59
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.59
47.74.4.47,2096,2096,true,NRT,Asia Pacific,Tokyo,167,11.58
8.219.102.252,443,443,true,SIN,Asia Pacific,Singapore,103,11.58
8.219.107.135,2096,2096,true,SIN,Asia Pacific,Singapore,67,11.58
8.219.251.81,2096,2096,true,SIN,Asia Pacific,Singapore,40,11.58
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,63,11.58
8.219.213.133,2052,2052,false,SIN,Asia Pacific,Singapore,8,11.58
47.74.52.188,2086,2086,false,NRT,Asia Pacific,Tokyo,111,11.58
8.219.185.191,2095,2095,false,SIN,Asia Pacific,Singapore,17,11.58
47.74.16.67,2083,2083,true,NRT,Asia Pacific,Tokyo,144,11.58
47.236.71.226,2095,2095,false,SIN,Asia Pacific,Singapore,192,11.57
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,4,11.57
8.219.213.84,8443,8443,true,SIN,Asia Pacific,Singapore,119,11.57
8.219.84.102,2095,2095,false,SIN,Asia Pacific,Singapore,12,11.57
47.74.45.143,2052,2052,false,NRT,Asia Pacific,Tokyo,86,11.57
47.236.12.73,8443,8443,true,SIN,Asia Pacific,Singapore,74,11.56
47.74.5.233,2096,2096,true,NRT,Asia Pacific,Tokyo,184,11.56
47.245.54.197,8080,8080,false,NRT,Asia Pacific,Tokyo,81,11.56
8.209.242.25,2087,2087,true,NRT,Asia Pacific,Tokyo,85,11.56
47.74.54.33,2086,2086,false,NRT,Asia Pacific,Tokyo,69,11.55
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,181,11.55
47.74.27.211,8443,8443,true,NRT,Asia Pacific,Tokyo,156,11.54
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,159,11.54
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,129,11.53
8.219.209.14,2096,2096,true,SIN,Asia Pacific,Singapore,97,11.53
47.245.41.84,2087,2087,true,NRT,Asia Pacific,Tokyo,134,11.53
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,95,11.53
47.236.5.223,2096,2096,true,HKG,Asia Pacific,Hong Kong,167,11.53
8.219.121.24,8443,8443,true,SIN,Asia Pacific,Singapore,100,11.52
8.219.194.170,80,80,false,HKG,Asia Pacific,Hong Kong,85,11.52
47.91.16.214,80,80,false,NRT,Asia Pacific,Tokyo,85,11.52
8.219.90.32,2052,2052,false,SIN,Asia Pacific,Singapore,25,11.52
47.91.14.62,2086,2086,false,NRT,Asia Pacific,Tokyo,90,11.52
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.52
47.74.41.87,2086,2086,false,NRT,Asia Pacific,Tokyo,74,11.52
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,11.52
47.74.39.194,80,80,false,NRT,Asia Pacific,Tokyo,67,11.52
8.219.222.8,8880,8880,false,SIN,Asia Pacific,Singapore,16,11.51
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,103,11.51
8.219.186.189,2052,2052,false,SIN,Asia Pacific,Singapore,12,11.51
8.222.221.90,80,80,false,HKG,Asia Pacific,Hong Kong,69,11.51
8.219.249.148,2086,2086,false,SIN,Asia Pacific,Singapore,48,11.51
47.74.16.255,8880,8880,false,NRT,Asia Pacific,Tokyo,87,11.51
47.74.38.250,2095,2095,false,NRT,Asia Pacific,Tokyo,84,11.51
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,22,11.51
47.91.19.189,2096,2096,true,NRT,Asia Pacific,Tokyo,171,11.50
47.74.42.17,2083,2083,true,NRT,Asia Pacific,Tokyo,96,11.50
47.74.41.87,2083,2083,true,NRT,Asia Pacific,Tokyo,110,11.50
47.91.21.149,2086,2086,false,NRT,Asia Pacific,Tokyo,88,11.50
47.91.2.165,80,80,false,NRT,Asia Pacific,Tokyo,77,11.50
8.219.185.191,2083,2083,true,SIN,Asia Pacific,Singapore,148,11.50
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,107,11.50
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,141,11.50
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,78,11.48
8.219.179.34,2052,2052,false,SIN,Asia Pacific,Singapore,19,11.48
47.236.65.232,2087,2087,true,SIN,Asia Pacific,Singapore,127,11.48
47.236.79.87,2083,2083,true,SIN,Asia Pacific,Singapore,118,11.48
47.245.2.231,2083,2083,true,NRT,Asia Pacific,Tokyo,130,11.48
47.245.41.169,2083,2083,true,NRT,Asia Pacific,Tokyo,127,11.48
47.74.50.249,8880,8880,false,NRT,Asia Pacific,Tokyo,110,11.48
8.219.171.6,2096,2096,true,SIN,Asia Pacific,Singapore,181,11.47
47.245.102.156,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.47
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,91,11.47
47.236.119.253,2087,2087,true,SIN,Asia Pacific,Singapore,80,11.47
8.219.247.203,8880,8880,false,SIN,Asia Pacific,Singapore,28,11.47
8.222.193.65,443,443,true,HKG,Asia Pacific,Hong Kong,11,11.47
8.222.167.8,8080,8080,false,SIN,Asia Pacific,Singapore,25,11.47
8.219.253.185,2052,2052,false,SIN,Asia Pacific,Singapore,11,11.46
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,88,11.46
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,28,11.46
8.219.60.68,2096,2096,true,SIN,Asia Pacific,Singapore,95,11.46
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,11.46
8.219.124.227,2082,2082,false,SIN,Asia Pacific,Singapore,112,11.45
47.74.26.131,8443,8443,true,NRT,Asia Pacific,Tokyo,140,11.45
47.74.20.143,8880,8880,false,NRT,Asia Pacific,Tokyo,82,11.45
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,103,11.45
8.219.228.193,2053,2053,true,SIN,Asia Pacific,Singapore,134,11.44
47.74.0.183,8880,8880,false,NRT,Asia Pacific,Tokyo,82,11.44
47.74.46.84,2053,2053,true,NRT,Asia Pacific,Tokyo,119,11.44
47.236.176.144,2095,2095,false,SIN,Asia Pacific,Singapore,13,11.44
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,7,11.44
8.219.13.143,2096,2096,true,SIN,Asia Pacific,Singapore,123,11.44
8.219.208.69,8080,8080,false,SIN,Asia Pacific,Singapore,19,11.44
47.245.56.29,2095,2095,false,NRT,Asia Pacific,Tokyo,98,11.43
8.219.213.84,80,80,false,SIN,Asia Pacific,Singapore,18,11.43
47.236.29.235,2052,2052,false,SIN,Asia Pacific,Singapore,16,11.43
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.43
8.219.204.120,8443,8443,true,SIN,Asia Pacific,Singapore,230,11.43
8.219.154.107,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.43
8.209.241.128,2083,2083,true,NRT,Asia Pacific,Tokyo,73,11.43
8.219.75.44,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.43
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,6,11.42
8.218.156.91,443,443,true,HKG,Asia Pacific,Hong Kong,48,11.42
47.236.150.109,2096,2096,true,SIN,Asia Pacific,Singapore,133,11.42
47.74.19.249,2082,2082,false,NRT,Asia Pacific,Tokyo,89,11.42
47.245.15.236,2087,2087,true,NRT,Asia Pacific,Tokyo,156,11.41
47.74.5.99,2095,2095,false,NRT,Asia Pacific,Tokyo,78,11.41
47.245.56.121,8080,8080,false,NRT,Asia Pacific,Tokyo,77,11.41
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,105,11.41
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,109,11.40
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,145,11.40
47.74.9.174,2096,2096,true,NRT,Asia Pacific,Tokyo,199,11.40
8.219.90.87,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.40
47.236.65.177,2053,2053,true,SIN,Asia Pacific,Singapore,119,11.39
47.236.184.14,2095,2095,false,SIN,Asia Pacific,Singapore,20,11.39
8.219.217.81,2053,2053,true,SIN,Asia Pacific,Singapore,110,11.39
47.236.173.200,2052,2052,false,SIN,Asia Pacific,Singapore,9,11.39
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,145,11.39
47.74.8.238,8080,8080,false,NRT,Asia Pacific,Tokyo,83,11.38
47.245.52.153,8880,8880,false,NRT,Asia Pacific,Tokyo,80,11.38
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,88,11.38
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,12,11.38
8.219.89.201,80,80,false,SIN,Asia Pacific,Singapore,30,11.38
8.219.82.35,2083,2083,true,SIN,Asia Pacific,Singapore,126,11.38
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,190,11.38
47.236.82.218,2083,2083,true,SIN,Asia Pacific,Singapore,65,11.38
8.219.196.24,443,443,true,SIN,Asia Pacific,Singapore,162,11.37
8.209.240.229,8080,8080,false,NRT,Asia Pacific,Tokyo,76,11.37
8.219.228.30,2087,2087,true,SIN,Asia Pacific,Singapore,29,11.37
8.219.188.162,2083,2083,true,SIN,Asia Pacific,Singapore,101,11.37
47.236.94.109,2086,2086,false,SIN,Asia Pacific,Singapore,15,11.37
47.245.89.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,11.37
8.219.113.232,2096,2096,true,SIN,Asia Pacific,Singapore,100,11.37
47.236.65.232,80,80,false,SIN,Asia Pacific,Singapore,193,11.37
8.219.78.222,2087,2087,true,SIN,Asia Pacific,Singapore,57,11.36
47.236.166.84,2053,2053,true,SIN,Asia Pacific,Singapore,68,11.36
47.91.16.198,8880,8880,false,NRT,Asia Pacific,Tokyo,104,11.36
47.74.34.135,2052,2052,false,NRT,Asia Pacific,Tokyo,84,11.36
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,17,11.36
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,16,11.36
8.219.170.232,2096,2096,true,SIN,Asia Pacific,Singapore,96,11.36
8.219.201.8,2053,2053,true,SIN,Asia Pacific,Singapore,189,11.35
8.219.186.189,8880,8880,false,SIN,Asia Pacific,Singapore,12,11.35
47.245.56.121,2087,2087,true,NRT,Asia Pacific,Tokyo,187,11.35
8.219.174.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,228,11.35
47.74.34.73,2053,2053,true,NRT,Asia Pacific,Tokyo,103,11.35
47.245.3.137,8443,8443,true,NRT,Asia Pacific,Tokyo,92,11.35
47.236.96.141,2082,2082,false,SIN,Asia Pacific,Singapore,13,11.35
47.236.71.226,2096,2096,true,SIN,Asia Pacific,Singapore,72,11.35
47.74.8.238,2096,2096,true,NRT,Asia Pacific,Tokyo,138,11.34
47.74.34.38,2052,2052,false,NRT,Asia Pacific,Tokyo,89,11.34
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,6,11.34
8.219.249.148,2095,2095,false,SIN,Asia Pacific,Singapore,12,11.34
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,131,11.34
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,210,11.34
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,11.34
47.74.4.47,2053,2053,true,NRT,Asia Pacific,Tokyo,169,11.33
47.245.84.155,80,80,false,SIN,Asia Pacific,Singapore,16,11.33
47.245.8.185,2053,2053,true,NRT,Asia Pacific,Tokyo,90,11.33
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,169,11.33
8.209.222.31,80,80,false,NRT,Asia Pacific,Tokyo,79,11.33
47.74.15.120,2096,2096,true,NRT,Asia Pacific,Tokyo,192,11.33
8.219.93.85,2086,2086,false,SIN,Asia Pacific,Singapore,25,11.33
47.245.54.58,8080,8080,false,NRT,Asia Pacific,Tokyo,74,11.33
8.219.152.195,443,443,true,SIN,Asia Pacific,Singapore,70,11.33
47.74.9.174,8443,8443,true,NRT,Asia Pacific,Tokyo,103,11.33
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,11.32
8.219.152.195,2053,2053,true,SIN,Asia Pacific,Singapore,99,11.32
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,4,11.32
8.219.184.92,8880,8880,false,SIN,Asia Pacific,Singapore,5,11.32
47.245.38.233,2053,2053,true,NRT,Asia Pacific,Tokyo,130,11.31
47.245.54.197,2052,2052,false,NRT,Asia Pacific,Tokyo,109,11.31
47.74.34.162,2052,2052,false,NRT,Asia Pacific,Tokyo,74,11.30
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,4,11.30
47.245.40.161,2096,2096,true,NRT,Asia Pacific,Tokyo,135,11.30
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,75,11.30
8.219.53.142,8443,0,true,SIN,Asia Pacific,Singapore,3,11.30
47.245.54.197,8880,8880,false,NRT,Asia Pacific,Tokyo,100,11.30
8.219.100.155,2082,2082,false,SIN,Asia Pacific,Singapore,13,11.30
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,121,11.30
47.74.23.99,80,80,false,NRT,Asia Pacific,Tokyo,82,11.29
8.219.156.148,8080,8080,false,SIN,Asia Pacific,Singapore,20,11.29
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,71,11.29
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,12,11.29
8.219.215.214,2095,2095,false,SIN,Asia Pacific,Singapore,10,11.28
8.219.196.24,80,80,false,SIN,Asia Pacific,Singapore,10,11.28
47.74.10.135,2096,2096,true,NRT,Asia Pacific,Tokyo,121,11.28
47.91.14.47,8080,8080,false,NRT,Asia Pacific,Tokyo,88,11.28
47.236.97.111,8880,8880,false,SIN,Asia Pacific,Singapore,43,11.27
47.74.23.99,2095,2095,false,NRT,Asia Pacific,Tokyo,83,11.27
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,11.27
8.219.173.195,2052,2052,false,SIN,Asia Pacific,Singapore,33,11.27
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,8,11.27
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,45,11.27
8.209.222.31,2052,2052,false,NRT,Asia Pacific,Tokyo,80,11.27
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,91,11.27
47.236.23.135,8880,8880,false,SIN,Asia Pacific,Singapore,3,11.27
8.219.77.91,2082,2082,false,SIN,Asia Pacific,Singapore,10,11.27
47.74.34.38,2096,2096,true,NRT,Asia Pacific,Tokyo,106,11.27
8.209.252.13,8880,8880,false,NRT,Asia Pacific,Tokyo,101,11.27
47.74.34.73,2096,2096,true,NRT,Asia Pacific,Tokyo,125,11.26
8.219.186.189,2053,2053,true,SIN,Asia Pacific,Singapore,84,11.26
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,11.26
8.219.172.128,2082,2082,false,SIN,Asia Pacific,Singapore,13,11.26
8.219.142.229,2053,2053,true,SIN,Asia Pacific,Singapore,22,11.26
8.219.245.232,8880,8880,false,SIN,Asia Pacific,Singapore,9,11.25
8.219.13.143,2082,2082,false,SIN,Asia Pacific,Singapore,9,11.25
47.74.23.193,2087,2087,true,NRT,Asia Pacific,Tokyo,128,11.25
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,21,11.25
8.219.196.24,2053,2053,true,SIN,Asia Pacific,Singapore,192,11.25
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,22,11.25
8.219.201.8,443,443,true,SIN,Asia Pacific,Singapore,299,11.24
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,11.24
47.236.114.167,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,11.24
47.74.49.62,2082,2082,false,NRT,Asia Pacific,Tokyo,81,11.24
47.236.83.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,11.24
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,82,11.24
47.245.37.37,8443,8443,true,NRT,Asia Pacific,Tokyo,161,11.24
47.74.20.143,80,80,false,NRT,Asia Pacific,Tokyo,89,11.23
8.222.221.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,11.23
47.74.23.99,8443,8443,true,NRT,Asia Pacific,Tokyo,122,11.23
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,11.23
8.219.13.143,80,80,false,SIN,Asia Pacific,Singapore,11,11.22
8.219.228.193,8443,8443,true,SIN,Asia Pacific,Singapore,163,11.22
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.22
47.74.34.38,2053,2053,true,NRT,Asia Pacific,Tokyo,165,11.22
47.74.11.219,2083,2083,true,NRT,Asia Pacific,Tokyo,103,11.22
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,108,11.22
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,25,11.22
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,14,11.22
8.219.107.135,2053,2053,true,SIN,Asia Pacific,Singapore,58,11.22
8.222.136.196,80,80,false,SIN,Asia Pacific,Singapore,3,11.21
47.74.9.174,2053,2053,true,NRT,Asia Pacific,Tokyo,220,11.21
47.91.10.228,2096,2096,true,NRT,Asia Pacific,Tokyo,96,11.21
8.222.219.34,2095,2095,false,SIN,Asia Pacific,Singapore,81,11.21
47.91.21.127,2082,2082,false,NRT,Asia Pacific,Tokyo,78,11.20
8.222.198.105,8880,8880,false,SIN,Asia Pacific,Singapore,16,11.20
8.209.241.128,2096,2096,true,NRT,Asia Pacific,Tokyo,121,11.19
47.91.3.179,2096,2096,true,NRT,Asia Pacific,Tokyo,99,11.19
8.219.178.9,2052,2052,false,SIN,Asia Pacific,Singapore,18,11.19
8.219.82.35,2086,2086,false,SIN,Asia Pacific,Singapore,74,11.19
47.74.15.80,8080,8080,false,NRT,Asia Pacific,Tokyo,72,11.19
8.219.249.38,2053,2053,true,SIN,Asia Pacific,Singapore,160,11.18
8.219.191.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,230,11.18
8.219.74.35,80,80,false,SIN,Asia Pacific,Singapore,6,11.18
47.236.173.200,2087,2087,true,HKG,Asia Pacific,Hong Kong,136,11.18
8.219.228.186,2082,2082,false,SIN,Asia Pacific,Singapore,13,11.17
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,11.17
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,178,11.16
8.219.107.135,2053,2053,true,SIN,Asia Pacific,Singapore,121,11.16
8.222.198.105,2086,2086,false,SIN,Asia Pacific,Singapore,3,11.16
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,50,11.15
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,102,11.15
47.91.17.102,2087,2087,true,NRT,Asia Pacific,Tokyo,87,11.15
8.219.238.145,2053,2053,true,SIN,Asia Pacific,Singapore,98,11.14
47.245.90.176,2052,2052,false,SIN,Asia Pacific,Singapore,11,11.14
8.219.170.223,8080,8080,false,SIN,Asia Pacific,Singapore,18,11.14
8.219.249.38,8443,8443,true,SIN,Asia Pacific,Singapore,144,11.14
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,85,11.14
47.74.5.150,80,80,false,NRT,Asia Pacific,Tokyo,85,11.14
47.91.3.179,2053,2053,true,NRT,Asia Pacific,Tokyo,91,11.14
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,50,11.14
8.222.187.107,8443,8443,true,HKG,Asia Pacific,Hong Kong,118,11.14
47.74.42.111,2052,2052,false,NRT,Asia Pacific,Tokyo,80,11.14
8.219.171.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,11.13
47.245.11.108,2053,2053,true,NRT,Asia Pacific,Tokyo,113,11.13
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,58,11.13
47.245.56.50,80,80,false,NRT,Asia Pacific,Tokyo,85,11.13
8.219.77.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,11.13
47.236.19.51,2053,2053,true,SIN,Asia Pacific,Singapore,85,11.13
8.219.228.186,8443,8443,true,SIN,Asia Pacific,Singapore,242,11.13
47.245.54.98,2053,2053,true,NRT,Asia Pacific,Tokyo,185,11.13
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,54,11.13
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,98,11.13
8.222.214.13,2096,2096,true,SIN,Asia Pacific,Singapore,74,11.12
8.219.65.191,2087,2087,true,SIN,Asia Pacific,Singapore,86,11.12
47.74.39.194,2053,2053,true,NRT,Asia Pacific,Tokyo,173,11.12
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,55,11.12
47.236.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,5,11.12
47.74.13.94,2096,2096,true,NRT,Asia Pacific,Tokyo,106,11.12
47.74.18.121,2087,2087,true,NRT,Asia Pacific,Tokyo,127,11.12
47.245.58.250,8443,8443,true,NRT,Asia Pacific,Tokyo,110,11.11
47.245.40.161,2053,2053,true,NRT,Asia Pacific,Tokyo,158,11.11
8.222.212.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,158,11.11
8.222.212.172,8880,8880,false,SIN,Asia Pacific,Singapore,5,11.11
8.219.170.58,2096,2096,true,SIN,Asia Pacific,Singapore,137,11.11
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,14,11.11
47.254.66.75,443,443,true,SJC,North America,San Jose,175,11.10
8.219.58.64,2087,2087,true,SIN,Asia Pacific,Singapore,90,11.10
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,112,11.10
8.219.240.141,80,80,false,HKG,Asia Pacific,Hong Kong,82,11.10
8.219.248.170,80,80,false,SIN,Asia Pacific,Singapore,10,11.10
47.91.1.199,80,80,false,NRT,Asia Pacific,Tokyo,98,11.10
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,123,11.09
8.209.252.13,2052,2052,false,NRT,Asia Pacific,Tokyo,82,11.09
47.236.65.232,2083,2083,true,SIN,Asia Pacific,Singapore,135,11.09
8.210.101.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,11.09
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,130,11.09
8.219.230.254,80,80,false,SIN,Asia Pacific,Singapore,43,11.09
47.74.15.80,2053,2053,true,NRT,Asia Pacific,Tokyo,110,11.09
47.245.37.41,2096,2096,true,NRT,Asia Pacific,Tokyo,127,11.08
47.236.114.23,2082,2082,false,SIN,Asia Pacific,Singapore,8,11.08
47.74.15.120,2087,2087,true,NRT,Asia Pacific,Tokyo,185,11.08
47.236.172.41,2095,2095,false,SIN,Asia Pacific,Singapore,34,11.08
47.74.52.104,8443,8443,true,NRT,Asia Pacific,Tokyo,126,11.08
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,3,11.07
47.74.49.62,2087,2087,true,NRT,Asia Pacific,Tokyo,107,11.07
47.236.83.196,2086,2086,false,SIN,Asia Pacific,Singapore,18,11.07
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,22,11.07
47.74.27.151,2096,2096,true,NRT,Asia Pacific,Tokyo,183,11.07
8.219.247.203,8443,8443,true,SIN,Asia Pacific,Singapore,147,11.07
8.219.174.213,2053,2053,true,SIN,Asia Pacific,Singapore,230,11.07
47.236.65.232,8880,8880,false,SIN,Asia Pacific,Singapore,12,11.07
47.245.55.94,2053,2053,true,NRT,Asia Pacific,Tokyo,162,11.06
47.236.94.113,2083,2083,true,HKG,Asia Pacific,Hong Kong,149,11.06
8.219.250.239,80,80,false,SIN,Asia Pacific,Singapore,28,11.06
47.245.56.29,2083,2083,true,NRT,Asia Pacific,Tokyo,73,11.06
8.222.219.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,134,11.06
47.236.12.73,2083,2083,true,SIN,Asia Pacific,Singapore,59,11.06
8.219.217.81,2095,2095,false,SIN,Asia Pacific,Singapore,7,11.06
8.219.77.91,2087,2087,true,SIN,Asia Pacific,Singapore,49,11.05
8.219.163.195,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.05
8.219.121.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,11.05
47.74.50.249,2096,2096,true,NRT,Asia Pacific,Tokyo,123,11.04
47.91.2.5,2096,2096,true,NRT,Asia Pacific,Tokyo,153,11.04
8.219.191.40,2086,2086,false,SIN,Asia Pacific,Singapore,7,11.04
47.245.40.161,2087,2087,true,NRT,Asia Pacific,Tokyo,141,11.03
8.219.51.49,2096,2096,true,SIN,Asia Pacific,Singapore,97,11.03
8.219.110.88,8443,8443,true,SIN,Asia Pacific,Singapore,119,11.03
8.219.208.69,2087,2087,true,SIN,Asia Pacific,Singapore,153,11.03
47.236.29.235,2096,2096,true,SIN,Asia Pacific,Singapore,109,11.03
8.219.184.92,2053,2053,true,SIN,Asia Pacific,Singapore,207,11.03
8.219.93.5,2082,2082,false,SIN,Asia Pacific,Singapore,3,11.03
47.245.89.102,2086,2086,false,SIN,Asia Pacific,Singapore,4,11.02
8.209.252.13,2095,2095,false,NRT,Asia Pacific,Tokyo,79,11.02
8.222.221.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,123,11.02
8.219.112.75,80,80,false,SIN,Asia Pacific,Singapore,36,11.02
8.219.215.214,2086,2086,false,SIN,Asia Pacific,Singapore,11,11.02
47.245.56.207,2086,2086,false,NRT,Asia Pacific,Tokyo,97,11.02
47.251.74.226,443,443,true,LAX,North America,Los Angeles,175,11.01
47.74.54.33,2083,2083,true,NRT,Asia Pacific,Tokyo,156,11.01
47.74.11.219,2095,2095,false,NRT,Asia Pacific,Tokyo,94,11.01
47.245.57.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,160,11.01
47.74.11.219,2087,2087,true,NRT,Asia Pacific,Tokyo,141,11.00
47.74.20.143,80,80,false,NRT,Asia Pacific,Tokyo,82,11.00
8.209.212.5,8443,8443,true,NRT,Asia Pacific,Tokyo,153,11.00
47.74.34.73,2095,2095,false,NRT,Asia Pacific,Tokyo,67,11.00
47.236.147.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,11.00
8.219.77.91,2052,2052,false,SIN,Asia Pacific,Singapore,21,11.00
47.91.2.165,2096,2096,true,NRT,Asia Pacific,Tokyo,117,10.99
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,118,10.99
47.74.19.249,8080,8080,false,NRT,Asia Pacific,Tokyo,79,10.99
8.219.228.157,2086,2086,false,SIN,Asia Pacific,Singapore,18,10.99
47.91.21.149,2083,2083,true,NRT,Asia Pacific,Tokyo,139,10.98
8.219.163.195,2095,2095,false,SIN,Asia Pacific,Singapore,7,10.98
8.219.199.220,2082,2082,false,SIN,Asia Pacific,Singapore,13,10.98
8.218.156.91,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,10.98
47.91.16.198,2052,2052,false,NRT,Asia Pacific,Tokyo,77,10.98
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,115,10.98
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,95,10.98
47.74.15.117,2083,2083,true,NRT,Asia Pacific,Tokyo,114,10.98
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,184,10.97
